ID	Date	user_id	comments
737	February 8, 2016 8:02AM	iluvmysephia1	"Jeep with 76% and Kia with 203% were the two brands that saw the highest traffic lift on Edmunds.com during the fourth quarter of Super Bowl 50.""

Interesting, Captain. So this advertising thing is...real? Since I am a Soul Hamster I can't claim that I don't play along with it."
738	February 8, 2016 10:52AM	Mr_Shiftright	"roadburner said:
I thought that the entire Super Bowl was a bit of a dud; the game, the halftime show, the ads- they all fell flat in my opinion.
Even Metallica wasn't it's old self. However the amount of ordnance shot off, and laughably cheesy costumes were possibly at an all-time Superbowl high."
739	February 8, 2016 11:11AM	roadburner	I did like the Jeep spot, but not as well as the Dodge ad from last year.
740	March 2, 2016 1:10PM	PF_Flyer	"OK, my mind works in mysterious ways, I admit that! I was making a plate of Ritz crackers with a little peanut butter on them, and the way they were arranged on the plate made me think of this:





And THAT got me to a 1985 news item:

Paralyzed Glendale Man Wins $10.1-Million From Tire Maker

The curious thing in that story is not the $10.1 million from the tire maker, but the additional $25,000 he got from the former owner of the car."
741	March 3, 2016 9:54AM	Mr_Shiftright	Man, was that ever a bad legal precedent. Unless of course the former owner duct-taped a break in the tire before selling the car.
742	March 3, 2016 10:03AM	PF_Flyer	"Mr_Shiftright said:
Man, was that ever a bad legal precedent. Unless of course the former owner duct-taped a break in the tire before selling the car.
It would be interesting to know how that turned out from a legal standpoint. I didn't realize that *I* was responsible for what happened to what is now YOUR car. Color me confused."
743	March 3, 2016 10:09AM	Mr_Shiftright	Certainly might put a chill on all those DIY commercials from Pep Boys and the like.
744	March 3, 2016 10:19AM	PF_Flyer	"When I was getting my first new car, I had a '73 Vega that had ZERO trade in value. It ran, but I was going to scrap it. Someone I worked with was in need of transportation and offered me $25 for it.

I assume they lived through owning it"
745	March 4, 2016 4:32AM	iluvmysephia1	"I assume they lived through owning it

Hey, it was a Vega, right, not a Pinto. Sure they lived through it!"
746	April 2, 2016 3:29PM	Mr_Shiftright	Here's an interesting commercial from Russia. No video tricks--it's the real deal. I think the ad is actually for a driving school. The cars I'm not sure of, maybe some kind of Mitsubishi and a Citroen?
747	April 2, 2016 3:53PM	stickguy	the white one is a Mitsu. and that was some pretty impressive driving.
748	April 2, 2016 4:25PM	fintail	"Citroen C-Crosser and Mitsu Outlander, platform mates I believe.

Judging by dashcam videos, I didn't know such car control was possible in Russia, I assumed some kind of magnetic waves made it all go random"
749	April 3, 2016 12:00PM	toomanyfumes	Outlander looks just like mine.
750	April 3, 2016 3:57PM	iluvmysephia1	That Outlander looks choice, toomanyfumes, in the video. Probably not giving you many problems, huh?
751	April 4, 2016 9:44AM	fushigi	"Mine is that body style but in red (black leather interior).

Just passed 52K miles Saturday. Weather was rain then sleet then snow then hail then sunny all with winds of 20+ MPH with 50 MPH gusts."
752	April 5, 2016 1:08AM	toomanyfumes	Yup, same weather up here. (I'm about 90 miles North of Chicago. ) I remember when that body style came out in 2007, seeing the commercials and thinking it looked pretty sharp. We like to think we aren't influenced by advertising, but those commercials made me look at a lesser known brand like Mitsubishi. Yeah, iluv, it's been trouble free in 95k other than tie-rod ends. My daughter doesn't keep it nearly as clean as my wife did, it's gonna get a good cleaning and detail this spring.
753	April 5, 2016 1:25PM	iluvmysephia1	"My daughter doesn't keep it nearly as clean as my wife did, it's gonna get a good cleaning and detail this spring.

Yup - I have all good intention of doing the above this weekend on our 2011 Kia Soul 5-speed. It's not really that dirty and will just clean right up."
754	April 5, 2016 1:32PM	stever	"I just damp mopped the garage floor yet again; never was a neat freak but that epoxy just shines up so nice. Next house, I may just do every floor like it.

Too bad we live on a dirt road and the van keeps tracking it in. May just have to start parking it outside."
755	April 5, 2016 1:44PM	iluvmysephia1	"That epoxy sounds great, it really does, stever. I did the new rental house's lawnmowing over the weekend. The Troy-Built worked great - there was only a few areas with some 4-6"" weeds and grass to cut, but the ball is now rolling.

Exercise is good."
756	April 5, 2016 1:51PM	jpp75	"PF_Flyer said:
When I was getting my first new car, I had a '73 Vega that had ZERO trade in value. It ran, but I was going to scrap it. Someone I worked with was in need of transportation and offered me $25 for it.

I assume they lived through owning it

Ha, I'm sure they did......but probably wished they hadn't."
757	April 5, 2016 5:17PM	slorenzen	"stever said:
I just damp mopped the garage floor yet again; never was a neat freak but that epoxy just shines up so nice. Next house, I may just do every floor like it.

Too bad we live on a dirt road and the van keeps tracking it in. May just have to start parking it outside.
Yeah, the rats gotta eat too..."
758	April 5, 2016 6:48PM	berri	I'm sure that epoxy on concrete is nice in your dry climate. But for anyone in a damp climate, you may want to spot check it before applying it. While better on concrete than paint, that epoxy application can sometimes be a problem over time in wetter climates or the Midwest. We've had several neighbors that applied it in the Midwest and they all to reapply it every year or two. But it does look nice when it's fresh.
759	April 5, 2016 6:53PM	stever	"I would have broken my neck on this floor back in the UP.

The prior owners had it professionally done and my guess is the outfit blasted the floor first with BBs or something first. Gonna miss it if we get an offer on the house (had another showing this afternoon)."
760	April 5, 2016 6:54PM	berri	Winter - too true!
761	April 5, 2016 7:01PM	iluvmysephia1	Where are you guys moving next, stever? One of those offers might just stick.
762	April 5, 2016 7:05PM	stever	"Just closer to town. Probably.

No offers yet, just a second walk-through today, three months after the first one. But two hot leads from a simple ""make me sell"" blurb on Zillow is pretty good (had two or three realtors email wanting a listing, but we aren't actively putting it on the market).

We wanna be closer to town, where the TV reception is better so the commercials will come in more clearly (better net bandwidth would be nice....)."
763	April 6, 2016 1:03AM	iluvmysephia1	Closer to Mesilla Mall, perhaps? And/or NMSU.
764	April 6, 2016 5:54AM	stever	Living in/near Mesilla would be great, very walkable/bikeable. The college not so much. Downtown is kind of funky but that's possible too.
765	April 6, 2016 8:05AM	Mr_Shiftright	Oh, no, don't ever live too too close to a college.
766	April 6, 2016 10:02AM	PF_Flyer	"Too late, I've been living too close to a college since 1974! Speaking of the 70's, just saw a movie I hadn't seen since it was first out in 1976, The Man Who Fell To Earth. Weird flick with David Bowie, Buck Henry, Rip Torn, but in one scene there was a car commercial on a TV, and sure enough, YouTube comes through. Sort of presages ""hypermiling"""
767	April 6, 2016 7:41PM	iluvmysephia1	You saw it, PF, excellent. I watched it on one of our DirecTV movie channels while we were in Moses Lake, WA, would've been about a year ago. Strange movie, for sure. Liked the NM setting, around Artesia, NM, for the scenes where David was living in the hotel.
768	April 7, 2016 6:56AM	PF_Flyer	"iluvmysephia1 said:
You saw it, PF, excellent. I watched it on one of our DirecTV movie channels while we were in Moses Lake, WA, would've been about a year ago. Strange movie, for sure. Liked the NM setting, around Artesia, NM, for the scenes where David was living in the hotel.
What's odd about the first time I saw it was that it wasn't in a theater, but in my dorm area commons in 1976. That's the year it came out, so maybe there was a promotional push of the film on college campuses. But I hadn't seen it anywhere in the 40 years since, until yesterday"
769	April 7, 2016 3:17PM	iluvmysephia1	"What's odd about the first time I saw it was that it wasn't in a theater, but in my dorm area commons in 1976. That's the year it came out, so maybe there was a promotional push of the film on college campuses. But I hadn't seen it anywhere in the 40 years since, until yesterday.

Yeah, it's actually kind of engaging once you get in to it a bit. Like a lot of movies are. Way, way out there but consider the actor."
770	April 21, 2016 8:20PM	stever	"This one showed up in my warranty news feed.

Introducing the Mercedes AA class, a luxury car powered entirely by batteries. (NBC)"
771	April 21, 2016 8:28PM	fintail	"SNL still knows how to do good commercial parodies.

I am sure I have posted this before, this is one of my all time faves - when I was a kid, this was the height of hilarity. I remember we'd even sing the theme song:

http://www.hulu.com/watch/273955"
772	April 22, 2016 9:31AM	Mr_Shiftright	I think Steve had an Adobe, but one day he parked it in Santa Fe, and when he got back, someone had turned it into an art gallery.
773	April 22, 2016 12:35PM	stever	"I did have one of those briefly but Toonces stole it and drove it into the arroyo. Not an issue ordinarily but it had rained in the mountains the evening before and there was still a trickle of water in the ditch.

Fortunately the Bass-O-Matic didn't get a scratch on it."
