web-scraper-order,web-scraper-start-url,home_page,home_page-href,reviews
"1666819742-1849","https://www.beeradvocate.com/beer/top-rated/","Dinner","https://www.beeradvocate.com/beer/profile/20681/115317/","From a 16.9oz bottle, dated 07/29/22. Served in a spiegelau IPA glass.



Pours a just barely hazed honey-gold with two-plus fingers of pouffy, shaving cream-like foam. Retention is excellent, leaving a fat bubbly-sudsy cap and a tattered curtain of lacing.



Nose is sweet, malty, and layered with aromas of orange peel and pine needles.



Taste is as expected, leaning into the sweet and malty end of balanced. The earthy-woody pine needle, resinous character is prominent, along with caramel sweetness, oily orange peel and a squeeze of lemon.



Feel is clean, just a little too brisk to pass as smooth (entirely in a good way) and no more than medium bodied with bright, zesty carbonation. There’s a cheerful hop oily tingle on the tongue and a slight boozy warmth in the gullet.



As always when rating MBC bottles, overall score is marked down 0.25 in recognition of the stupid, overpriced pint-plus bottles. Because principles, right? (Replaces a 4.46 rating without a review from 11/05/15… thank you, Dr. J. for the rare opportunity to have this one again)."
"1666819742-1850","https://www.beeradvocate.com/beer/top-rated/","Dinner","https://www.beeradvocate.com/beer/profile/20681/115317/","Just an amazing step up from Lunch. Another classic from Maine Beer Co. that really lets the tropical nature of the hops shine through. Where Lunch is a mellow, refined take on the style and very clean, Dinner is a punch in the mouth and in a good way."
"1666819742-1851","https://www.beeradvocate.com/beer/top-rated/","Dinner","https://www.beeradvocate.com/beer/profile/20681/115317/","Tried at Moe’s with Tim, 7/8/22"
"1666819742-1852","https://www.beeradvocate.com/beer/top-rated/","Dinner","https://www.beeradvocate.com/beer/profile/20681/115317/","On tap at Sabatini's in Exeter pa yesterday.



Looks very good in the glass. Honey yellow body with a nice white head. This eventually shrinks to a thin ring, good lacing early on.



Delightful hoppy aroma with a side of mixed fruit favoring the non citrus.



On tasting, smooth, hoppy, delicious. Fruit notes confirm the nose. Very easy drinking, abv fairly well hidden but you get the feel of it.



Mouth close to full, finish manages to be clean, but full of hop flavor.



Overall, have missed out on this one the last few times it was at Sabz. Not this time. Beautifully crafted dipa. Seemingly simple, but a lot of thought has gone into producing this classic."
"1666819742-1853","https://www.beeradvocate.com/beer/top-rated/","Dinner","https://www.beeradvocate.com/beer/profile/20681/115317/","Look - hazy thick golden copper color with a really nice white head that sticks around and leaves great rimming and lacing when drinking

Smell - classic hop top notch. Floral citrus slight pine slight caramel malt

Taste - class dipa with it's hop bitterness. Citrus floral pine like the smells with a slight booze.

Feel - full body and carb

Overall - the smell is just ibcyand I was hoping the taste was going to live up to it but in my opinion it didn't. Great classic ipa though"
"1666819744-1854","https://www.beeradvocate.com/beer/top-rated/","The Adjunct Trail - Bourbon Barrel-Aged","https://www.beeradvocate.com/beer/profile/32409/402412/","On tap for TBBW 2021 “Sorta Rad” Event.



2020 Vintage. Thick Nutella bomb. Crazy adjuncts, with coconut more restrained but really coming out on the tail. Barrel is great, with a roasty bitterness and touch of oak on the palate; good heat on the finish. If you like hazelnut this will blow your mind."
"1666819746-1855","https://www.beeradvocate.com/beer/top-rated/","JJJuliusss!","https://www.beeradvocate.com/beer/profile/28743/174063/","Its with a jaw tightening, lip smacking, mouth watering series of sensations that gives Tree House's power packed Julius a newer and juicier life that'll leave us stuttering for more.



The excellence in Jjjuliusss is felt starting with a similarly creamy peach and golden blend of colors and airy textures as the original Julius. The beer's dense and foggy appearance only works to make it more appetizing. A slow separation of ale from froth suggests a viscous character that carries over to an even more creamy, tangy, sweet and fruity taste just after a grassy, citrusy, herbal and piney perfume than any before.



Less grassy and herbal in taste, the flavors that explode on the middle palate are dominant with all-things-orange. Tangerine, in all its tangy, fructose-sweet, branch-ripe and fresh squeezed vibrance springs to life with a zesty support of red grapefruit, lemon and lime. Tantalizing tropical fruits join the taste with pineapple and kiwi nuances. Smooth in the beer's fleeting taste, a sense of bitter sherbet with citrus zest apply their final and lasting contributions to balance.



Creamy and malty-dry, the taste starts fuller and plush, but trailing bitter, herbal and dry, the soft sappiness of freshly shaven spruce links up with fragrant citrus peel for an evaporative texture and a nearly teeth-churning creamy tartness that aligns itself with sorbet desserts- Its surprising that a single sixteen ounce can can hold so much flavor."
"1666819746-1856","https://www.beeradvocate.com/beer/top-rated/","JJJuliusss!","https://www.beeradvocate.com/beer/profile/28743/174063/","Quite possibly the best beer I've ever had. Enjoyed this even more than the King. Accolades fail me at this level of perfection of the style. Effortless drinking and just pure unadulterated enjoyment. Thanks goodness this brewery is a long drive away or they would have all my money."
"1666819746-1857","https://www.beeradvocate.com/beer/top-rated/","JJJuliusss!","https://www.beeradvocate.com/beer/profile/28743/174063/","Canned on 7/29/22; consumed on 9/2/22



Pours a turbid, dark orange body capped with multiple fingers of dense, fluffy, white foam; excellent head retention leaves a finger of rich cap, a massive, fluffy collar, and myriad spattering of chunky lacing tossed around the walls of the glass.



Aroma highlights mango gummies accented with a slight mustiness hinting toward a boggier overlay of guava peel and tropical compost over time; a dense, bready malt backing remains prevalent as light papaya and melon brings a soft freshness to the back end.



Taste offers mossy mango contrasting tangy orange juice upfront, with lingering guava engaging distant melon over the mid-palate while sweet, boggy-dank sensations flow alongside a lime-pineapple juiciness on the back end.



Mouthfeel shows a medium-full body and a moderate, rounded carbonation soon easing to resoundingly creamy, smooth textures; a juicy twang levels density past the mid-palate to an effortless, pillowy grit lingering on the finish.



A tropical hop smoothie, extensively creamy and leveled with weighty resins in-flux with the rampant saturation; a busy density attenuated to Tree House's usual high standard of NEIPA."
"1666819746-1858","https://www.beeradvocate.com/beer/top-rated/","JJJuliusss!","https://www.beeradvocate.com/beer/profile/28743/174063/","Look - bright orangish thick and creamy with a great white head and sticky lacing

Smell - super tropical citrus scents just jump out at you 

Taste - super juicy but dry somehow. tropical citrus very fruity taste without being bitter at alll

Feel - medium full body with a creamy light carb

Overall - just loved this beer!"
"1666819746-1859","https://www.beeradvocate.com/beer/top-rated/","JJJuliusss!","https://www.beeradvocate.com/beer/profile/28743/174063/","7/31/22 Canned 4/29. Ultimate ripe citrus fruit bomb. Intense. Thick body. Sweet, soft, pillowy. A once in a while brew, not an everyday favorite."
"1666819746-1860","https://www.beeradvocate.com/beer/top-rated/","JJJuliusss!","https://www.beeradvocate.com/beer/profile/28743/174063/","Appearance - The beer poured an unnatural shade of orange with a white head and generous lacing. 



Smell - The nose had an orangey nose with a malty backbone. 



Taste - The beer tasted more like orange juice than beer. It was like Sunny Delight got poured into a bitter IPA. There was a maltiness amid the body. Bitter orange rind lingered in the finish. 



Mouthfeel - The body was thick!



Overall - Based on the description, I was expected the beer to be sweeter."
"1666819746-1861","https://www.beeradvocate.com/beer/top-rated/","JJJuliusss!","https://www.beeradvocate.com/beer/profile/28743/174063/","Tree House Brewing Co. ""JJJuliusss""

16 fl. oz. can coded ""JJJUST GGGREAT 04/29/22 07:48:00"". Sampled on 05/15/22



Notes via stream of consciousness: The can that I have in front of me is labeled JJJuliusss without an exclamation point and the label is white, not orange, but I'm pretty sure this is the same beer. The question is, what is it? I get all of these Julius beers confused. Ahh, this is Julius with extra hops added, first brewed for their 3rd anniversary. It's poured a very cloudy orange body beneath a finger's width of creamy off-white foam. As is the case with all Treehouse beers the head holds up really well and it leaves some very nice lacing about the glass. That hasn't happened yet but I can tell that it will based on experience. The aroma is fruity but also malty. It's sweetish and grainy with notes of orange, peach, and mango. I wish I had a Julius to compare it to but I drank them all! Ha ha! The flavor delivers that sweetish malt and I can taste the oasts in it. It's threaded through with notes of orange, peach, mango, melon, passionfruit, and lime. There's some resin to it, and a touch of pine. It's got a median bitterness but also a lot of acidic ""hop bite"" that balances it and eventually leads to a dry finish where resin and pine linger. In the mouth it's medium bodied but fluffy and smooth due to all of the extra proteins. As expected the head held up well and I now have craggy rings of lacing throughout the entire glass. I honestly can't say how much more aromatic or flavorful this is than the standard Julius but I think I enjoyed it more. I'll have to try to get a hold of more of both to do a side-by-side.

Review #7,971"
