,username,location,text
5072,kurtjetta,"Delray Beach, FL","https://t.co/IzCG5QKVQr

@JVLast - one of the top two political columnists out there - featuring @CenterStreetPAC polling results on #PASEN"
5073,Andres__Weller,"Pennsylvania, USA","Another successful parents and kids first town hall by @DrOz. “In the U.S Senate, I will work to ensure that parents rights are upheld, transparency is restored, and that every Pennsylvanian has the chance to receive the education they deserve” - Dr. Oz  #PASEN https://t.co/GmKXqwCasf"
5074,awbozzi,"Washington, DC","Swear I saw Dr Oz on the Jersey Turnpike today.  

#PAsen https://t.co/VXIDxs6Ht5"
5075,PASenateWatch,Commonwealth of PA,"Oz held an event in Bethel Park on June 13th. 

#PASEN 
#PASenate

https://t.co/5TudG8HjNn"
5076,PASenateWatch,Commonwealth of PA,"Oz banking on Bethel Park? 

This was his second visit to Bethel Park, in Allegheny County, since he won the primary.

#PASEN 
#PASenate https://t.co/y1VldkamNc"
5077,g0db3rry,"Albuquerque, NM","This is @JohnFetterman getting ready to debunk this crap, yet again. #PAsen 

Cc: @steak_umm https://t.co/vZ9pw8yj8M https://t.co/KXpbo3dEvD"
5078,MattZencey,West Chester PA,👀 #FettermanForSenate #pasen https://t.co/otMDFVtosK
5079,PASenateWatch,Commonwealth of PA,"""Mr. Oz told reporters that he’s not concerned about recent polling that shows him trailing Mr. Fetterman; a Fox News survey last week had him down by 11 points, 47% to 36%.""

#PASEN 
#PASenate 
https://t.co/KcSuppWbTG"
5080,JordanTracyTV,"Altoona, PA",Moved over to Morrison’s Cove Memorial Park for the Dairy Show. @DrOz listening to the folks from the Morrison’s Cove 4-H Dairy Club. @WTAJnews #PASen https://t.co/sf00fZ1q6n
5081,PASenateWatch,Commonwealth of PA,"Crystal Ball keeps Pennsylvania's Senate race a toss-up. 

#PASEN 
#PASenate https://t.co/YlL2r73DoH"
5082,jslamvt,"Lancaster, PA, USA",@JohnFetterman @JohnFetterman Lancaster County  #PaSen https://t.co/RPX7tBqUEX
5083,MattZencey,West Chester PA,"Carpetbagging quack, New Jersey's Dr. Oz, the once-and-future Hollywood liberal, gets his due in this savage take-down: https://t.co/FB4NlqM29d via @YouTube #pasen Vote #FettermanForSenate"
5084,JordanTracyTV,"Altoona, PA",Chief Acker showing @DrOz how they operate the trucks when they get in scene @WTAJnews #PASen https://t.co/ZZII7ZsdCQ
5085,brent858,NYC,"Still not a lot of high-quality polling in #PASen, but Fetterman holding these kinds of leads in an R-leaning midterm is absolutely insane.

One would expect Pennsylvania to be like an R+1-2 environment minimum — and yet Oz is MASSIVELY underperforming as of now. https://t.co/ewzEGc3oPn"
5086,JordanTracyTV,"Altoona, PA",In Martinsburg where @RepJohnJoyce is welcoming @DrOz to the volunteer fire department. @WTAJnews #PASen https://t.co/XG86RVoWYA
5087,Jamie_Burkart,"Bucks County, Pennsylvania","@newtgingrich Umm sure, Newt. The guy who lives in New Jersey is a much better choice to represent the people of Pennsylvania. #PASen"
5088,sntviera,"Pennsylvania, USA",#96Days #PASen @DrOz https://t.co/SoOyY0cuVc
5089,Politics_Polls,,"#NEW @LarrySabato's Crystal Ball 2022 Senate Ratings:

Republicans 49
Democrats 47
Toss-Ups 4*

*#NVsen #AZsen #GAsen #PAsen
https://t.co/XfVPtRufsj"
5090,RussOnPolitics,"New York, NY/Cruise Ship","I am guessing you are keeping PA as a tossup based upon environment and its status as a swing state? Polling shows anything but a close race at the moment. Curious to see where this race stands come Labor Day.

#PAsen https://t.co/TXpheZEfxN"
5091,derekdob,Florida,Senate Candidate Fetterman — Sanctuary Cities Make ‘Everybody Safer‘ #Pennsylvania #PASen #JohnFetterman #DemocratsLoveIllegalAliens #Midterms2022 #StopVotingForDemocrats #DemExit #DemocratsAreDestroyingAmerica #BorderCrisis https://t.co/ROoiqDtW92
5092,MonroePaDems,"Stroudsburg, PA","We are #TeamFetterman 🩳🖤💛💪 @JohnFetterman We need #JohnFetterman in DC fighting for us &amp; protecting our rights. (Plus, Artie &amp; @LeviFetterman need 🧀 please!) VOTE 🗳JOHN FETTERMAN ON 11/8! #PASen #FettermanForSenate #Fetterman2022 #FettermanIsTheBetterman #FettermanPA https://t.co/rrEBMojiwB"
5093,MatHelman,"Malden, MA","That's what happens when the @GOP nominates U.S. Senate candidates like: neo-Nazi @bgmasters in #AZSen; incoherent, lying, abusive dumpster fire @HerschelWalker in #GASen; and, out-of-touch carpetbagging millionaire frauds @DrOz &amp; @JDVance1 in #PASen &amp; #OHSen.

#VoteBlue2022 https://t.co/uDOIfH5W1w"
5094,ClareTerice,,@ClayTravis Now do GreenCardGisele.  #CommieFetterman #NOFet #PASen #PASenate
5095,kirk_bado,"Washington, DC","New updated rankings of the 10 Senate seats most likely to flip:
- #PASEN 
- #NVSEN 
- #GASEN
- #AZSEN 

https://t.co/Jqjzy0ZI2q"
5096,JeanPodrasky,San Francisco,"@DrOz At this point, I’m embarrassed for you Dr. Oz.
#PASen https://t.co/HAhrun7LIX"
5097,Jay_OBrien,"Waterford, NY","Oh, Mehmet! This is not going to end well for you. #PASEN https://t.co/cYVIIp3XHE"
5098,ChrisPack716,,@JonBoyle18 @JohnFetterman We can’t all get allowances as fully grown adults like pampered man child @JohnFetterman. 😂 #pasen
5099,CATargetAlt,"The Cloud, CA","NEW FEC F24
AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTI...
$343,101-&gt; #FL15 #PASEN #FL03 #NCSEN #OH01 #CO08 #VA07 #IA02 #IA03 #IN01 #UTSEN #IA01 #OH13 #GASEN #PA17 #TX34
https://t.co/A9uW1nz7it https://t.co/ddmqj1zzia"
5100,OnTaskDemocrat,"Pennsylvania, USA","It's actually PRECISELY what Fetterman's been doing
#PASen https://t.co/9i974pHLmc https://t.co/apVGjO2N4o"
5101,NoahPanchure,NYC/VA/PA,".@DrOz speaking to Parents at ANOTHER packed room in Bethel Park, PA. #PAsen https://t.co/sHFdNb2z5k"
5102,CATargetAlt,"The Cloud, CA","NEW FEC F5
AMERICANS FOR CONSTITUTIONAL LIBERTY DBA THE CO...
$77,571 -&gt; #NCSEN #OHSEN #PASEN #NHSEN #GASEN #AZSEN
https://t.co/Yy2fC3bUtV https://t.co/vXEeRb77HV"
5103,CATargetAlt,"The Cloud, CA","NEW FEC F24
WORKERS VOTE
$139,109-&gt; #PASEN
https://t.co/yU15VjtQOT https://t.co/XYVsC20LoW"
5104,sarahayerger,,"Dr. Oz? Fuggedaboutit.

#TeamFetterman #PASen #DrOzForNJ @JohnFetterman 

https://t.co/iwS94YEsaX via @StopBigMoney"
5105,dscc,,"*Content warning: Article contains graphic statements and videos of Mehmet Oz*

Mehmet Oz is unfit to serve in the Senate. #PASen
https://t.co/aFanKjjOYU"
5106,dscc,,"Mehmet Oz floated his own name for the New Jersey Hall of Fame in 2019. He’s a New Jerseyan through and through! 

So why’s he running for Senate in Pennsylvania? 🤔 #PASen https://t.co/OB8yLUEAjT"
5107,CharlesPDavis,Retweets ≠ endorsement,.⁦@DrOz⁩ distorts @JohnFetterman’s position of ending mandatory life sentences for certain murders #PASen #Election2022  https://t.co/jf7o4Zuk5C
5108,RepubliGAY,,#pasen #papol https://t.co/ZnAXhkvP3m
5109,jgcOCANADA,,"🤑With the recent GOP-led SCOTUS ruling to liberalize campaign loan repayments, Oz will be able to transfer his father-in-law's $1.5M campaign donation to his recoup part of his massive private loan

#PAsen #NoOzHere

https://t.co/F7YV4E7eBs via @bloomberggov"
5110,MarkPatterReal,,"@DrOz @TomCottonAR So says the Distinguished Senate Candidate from Ankara, New Jersey, 
@DrOz 🤣🤣🤣

Hey @JohnFetterman, good luck MAKING PA SENATORS AMERICA AGAIN!

#DrOZ #PASen #FettermanForSenate #FettermanIsTheBetterman
#OzCantMeme https://t.co/XI56Xzh8yX"
5111,MarkPatterReal,,"@TomCottonAR So says the Distinguished Senate Candidate from Ankara, New Jersey, @DrOz 🤣🤣🤣

Hey @JohnFetterman, good luck MAKING PA SENATORS AMERICA AGAIN!

#DrOZ #PASen #FettermanForSenate #FettermanIsTheBetterman https://t.co/LJcpIZSMZp"
5112,PoliticsPA,"Harrisburg, PA",INBOX: @DrOz picks up endorsement from @PA_FOP #PASen #PASenate https://t.co/EEU6FRUtPu
5113,JoshKraushaar,"Washington, DC","#PASEN: “John Fetterman's comfortable upbringing undercuts image, Republicans say” https://t.co/MHBlPi33OX"
5114,hsherman,,I'm volunteering 4 @JohnFetterman for U.S. Senate in PA. He's challenged opponent - NJ millionaire &amp; avid outdoorsman - Dr. Oz 2 try and live on a federal &amp; PA minimum wage of $7.25 an hour. No way! Dude spent more than $500 just to catch a fish! #PASen #PASenate #TeamFetterman https://t.co/QFFZcBQnjQ
5115,KertscherNews,Milwaukee,Fact-checking @DrOz on whether his Senate opponent backs eliminating life sentences for murder. https://t.co/d3XAIjaorx #PaSen
5116,mjoyce317,,GUNASEKARA: Fetterman’s Fracking Ban is Wrong for Pennsylvania #PASen https://t.co/ZSbBZvFc4t
5117,Subliminal73,,"Also, those on Social Security are due for the Largest Increase in History, just in time for an IRS to investigate little Gray-Haired Ladies: #BlueCollar #MiddleClass #Women #SingleMoms #Seniors #AZ #AZsen #PAsen #GAsen #NCsen #WIsen #FLsen #FLgov #OHsen #NM #NYC #NYgov #NYsen https://t.co/yqVVlLKEwL"
5118,WaltWeberJr,Philadelphia,I think @JohnFetterman should ask “Dr.” Oz to release his ezpass records. #PaSen
5119,TheJack91,"Philadelphia, PA","""The unseriousness of Oz’s so-called campaign and the utter cynicism it embodies exemplifies a lack of authenticity"" @PascrellforNJ tells it like it is.

#PASEN https://t.co/lNujByQHBg"
5120,PathosPrime,"Turtle Creek, PA",#TeamFetterman #JohnFetterman #PASen #EveryCountyEveryVote #FettermanForSenate #FettermanIsTheBetterman #Fetterman2022 https://t.co/DbQlk0Wvam
5121,Burgwinkle,,Carpetbagging Oz needs to stop his PA Senate run. We want him home in Jersey | Opinion https://t.co/hlU49jLrzw via @GoErie #PASen
5122,PASenateWatch,Commonwealth of PA,"Gisele Fetterman responds to Oz's response to her husband's tweet. 

#PASEN 
#PASenate https://t.co/WQtWhl0nU9"
5123,tolechowski,"Washington, DC","Bada-bing! Major PAC launches ad campaign targeting Oz for NJ roots, mansions https://t.co/aCUIuSV6PX #PaSen"
5124,DavidABergstein,,"Good column from NJ's @BillPascrell in the Erie PA paper: 

""this New Jersey residents is urging my neighbors to elect a fellow Pennsylvanian to Washington and not one of my North Jersey constituents. Some things matter more than state solidarity."" 
https://t.co/DHigULAKwq #PASEN"
5125,PASenateWatch,Commonwealth of PA,"In addition to getting their Party out to vote, Fetterman &amp; Oz will be fighting for...The Others (15% of PA's electorate).

@PoliticsPA breaks down PA voter registration by congressional district.

https://t.co/hG1QCDdpC9

#PASEN 
#PASenate https://t.co/wg1zWTccQO"
5126,PASenateWatch,Commonwealth of PA,"Looks like Jack got the GOP memo to stop attacking Oz &amp; go after Fetterman.

#PASEN 
#PASenaye https://t.co/07zxw8ZhGL"
5127,PASenateWatch,Commonwealth of PA,"Oz in Western PA yesterday.

#PASEN 
#PASenate 

https://t.co/VkcVy44sPk"
5128,MatHelman,"Malden, MA","How desperate for #PASen traction is @DrOz? So desperate #DrOz is re-tweeting violent, racist misinformation peddler Jack Posobiec.

@splcenter notes Posobiec collaborates ""with white nationalists, antigovernment extremists, Proud Boys, and neo-Nazis."" (https://t.co/ur0GedGNGm) https://t.co/TdqhbSg1GP"
5129,Jamie_Burkart,"Bucks County, Pennsylvania",It amazes me that any politician would be against mail-in voting. The data a candidate can gather from ballot applications has to be supremely helpful with GOTV and ad targeting strategies. At least I think it would. #PASen #PAGov https://t.co/2VSkbv74Bu
5130,PASenateWatch,Commonwealth of PA,"""Pennsylvania’s mail-voting law is constitutional, the state Supreme Court ruled Tuesday, upholding the 2019 measure that allows any voter to use mail ballots and removing a cloud of uncertainty heading into the midterm elections.""

#PASEN 
#PASenate

https://t.co/cmvZvLMgss"
5131,thefactualprep,"Boston, MA","geez, my parents stopped the allowance thing when i was in middle school, but alas, fetterman is a trust fund kid who abused pennsylvania tax dollars to go on vacation to NEW JERSEY as your business was closed during the pandemic. #PASen https://t.co/d6j1eQfFPj"
5132,ChrisPack716,,@DarinB22 @JohnFetterman I need to call my parents and ask them why I only got a $5 weekly allowance until I was old enough to be a @TheBuffaloNews paperboy when pampered overgrown manchild @JohnFetterman got $50k+ per year allowance until he was 50. #PASEN
5133,PASenateWatch,Commonwealth of PA,"Insulting each other is common practice in elections (especially THIS political race). But is going after the wives' appearance now fair game? 

#PASEN
#PASenate https://t.co/MTPX8vWdAc"
5134,philly_bernie,"Philadelphia, PA",".@DrOz is @PatToomey's successor. 
@PatToomey doesn't deserve a successor.

In November, we elect @JohnFetterman. 

#FettermanForSenate #FettermanIsTheBetterman #PaSen #TeamFetterman https://t.co/C6jyO44cJP"
5135,jackpandol,"Alexandria, VA","Fetterman’s everyman shtick is fake &amp; contrived. Using his 5-figure allowance from mom &amp; dad to buy hoodies &amp; gym shorts?

“Some liken his persona to a pro wrestling gimmick, with a look, origin story, and incessant trolling.” #pasen  https://t.co/4mRMGwDXss"
5136,NandoAtHome,,@tedlieu .@mjs_DC @Angry_Staffer I wonder if Dems will be smart and try to get ballot initiatives protecting abortion rights in as many states as possible. Then use the turn out to keep majorities in Congress.  Could make the difference in #PASen #MOSen #NCSen and many others.
5137,ChrisPack716,,"Did pampered manchild @JohnFetterman’s Mommy and Daddy at least make him do chores around the house for the $56,000-plus yearly allowance they gave him until he was 50? #PASEN https://t.co/d44AcFkzDy"
5138,ItsTanbirC,"Southeast Queens, NYC","Pat Toomey voted against expanding health care for veterans exposed to toxic burn pits.

@JohnFetterman would never vote against veterans, health, and a better quality of life.

It’s that simple this November. 
#PaSen #TeamFetterman"
5139,AndreaKatSTL,"St. Louis, Missouri","I know @DrOz wasn't everybody's first choice but we need him in the U.S Senate.

This Fetterman dude is so radical, he wants to destroy women's athletics.

#PASEN https://t.co/wRVoKygnf6"
5140,dabbs346,dc via chicago and oklahoma,"Fake China hawk Mehmet Oz criticized Pelosi's visit to Taiwan at an event in McCandless #pasen

https://t.co/6CaooDqNPh https://t.co/6VfoZLZow3"
5141,dabbs346,dc via chicago and oklahoma,"Mehmet Oz ""criticized House Speaker Nancy Pelosi’s visit to Taiwan"" 🤔 #pasen 

https://t.co/6CaooDqNPh"
5142,BigPenguinPolls,,"#AZGov is either about to get called, or become the #PASen of the night."
5143,reedgalen,United States,"Well, you did cross the river from Jersey. #pasen https://t.co/jc0428JbxI"
5144,CATargetAlt,"The Cloud, CA","NEW FEC F24
FAMILY FRIENDLY ACTION PAC
$258,960-&gt; #AZSEN #PASEN
https://t.co/cq5M0aTnz5 https://t.co/t3SDtvPkJd"
5145,arachnovoltist,He/him they/them ,@BeshearStan #PASEN GOP primary all over again
5146,PathosPrime,"Turtle Creek, PA",#TeamFetterman #JohnFetterman #PASen #EveryCountyEveryVote #FettermanForSenate #FettermanIsTheBetterman #Fetterman2022 https://t.co/4DfubmfbIY
5147,OnTaskDemocrat,"Pennsylvania, USA","Same

#PASen https://t.co/GpIPNhj08E"
5148,OnTaskDemocrat,"Pennsylvania, USA","Mayor McSheetz can say whatever he gosh darn wants, but there's some serious convergence going on between him and Oz

Like Ingmar Bergman 'Persona' type sh*t

#PASen https://t.co/LtT7GpAidv"
5149,CATargetAlt,"The Cloud, CA","NEW FEC F24
AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTI...
$1,088,364-&gt; #NCSEN #PASEN #OH13 #FL15
https://t.co/QA5dLrvFJB https://t.co/HZZmvRgUvs"
5150,April_Sassy,,"Especially in the #PASen race that John Fetterman is trying to win for the Democrats. Bernie Sanders, Elizabeth Warren, and The Squad needs to stay away from that race."
5151,PolarOpposer,,@DrOz #DrOz is lost in Pennsylvania.  #PASen https://t.co/12icyQGfSw
5152,jaybrigitte,,Brilliant 🤣🤣 #PASen https://t.co/m9kLNfULBw
5153,April_Sassy,,But there's two tweets from John Fetterman about his strong support for the PACT Act and #HelpBurnPitVets. #PaSen https://t.co/VsgSDJ6yJg
5154,April_Sassy,,"Not one tweet from Dr. Mehmet Oz about supporting the PACT Act to #HelpBurnPitVets. He would voted against it, just like Pat Toomey did. There's a few performative tweets about supporting veterans, though. #PaSen https://t.co/8L4MoAzMY9"
5155,TDHaynes1998,,Republicans doing everything in their power to lose that #PASEN race huh https://t.co/hiNOpu38uV
5156,2016Primary,CA,"@JMilesColeman John Fetterman is a cross between Bill Clinton and The Undertaker. The appeal is real. It’s visceral.

#PASen 

https://t.co/W4c8nUiaIs"
