,username,location,text
3332,MorakdeShark,"Lagos, Kano, Uyo ",#Way Forward: Legalize Weed nd put heavy tax on it (like cigarettes nd alcohol)...the Yield on economy will be high.nd evryone is happy
3333,Legalize_Weed_,,"""Smoke the Marijuana nd Get fuckiing #High Stoners..."""
3334,Physco_Mugou,Keeping my head held high,"i aint never votin again , unless da nigga got dreads nd says he's gonna legalize weed #Rashaun"
3335,paperz_n_kush,Somewhere Txtn,#DearObama...legalize weed nd ban cigarettes...tobacco is the real drug!
3336,HotAs_Summer,SunShynes World,RT @MikeFeez Text 6466623101 to legalize Weed this is our chance to smoke in public let's go  @high_nd_tweetin
3337,Grissett93,"Youngstown, OH","@SoFlyWard right doe, they should just legalize weed nd errthing will be good, ppl grow it anyway lol"
3338,Legalize_Weed_,,Feeling High nd Motivated. I could rule the Fucking World right now
3339,BlackSam4190,Look up when you wanna see me,damn...one of these presidents need to legalize weed nd lower the gas prices if nuthin else.
3340,MyLife_Defined,Dallas & New Orleans,"Why are weed heads any worse then alcoholics?? Nd if yo answer is ""They're not,,its just as bad"" then why dont they jus legalize weed????"
3341,SHAYItAintSo88,Above the average...,Lmao we gotta legalize that first fam! RT @DATS_DBLACK Nd weed lmao RT @SHAYItAintSo88: They should have coupons for liquor lbvs
3342,IBe_Dino,"Them Skies,TN",All yall gta do is legalize weed nd the crime rate would drop dramatically!!!dumb ass muthafuckas.RT if yu agree.
3343,FckYa_Tweets,chasin da scrippers ,They need to jus legalize weed wtf -_- let us smoke this canibus nd b happy on clouds yuu kuldnt imagine
3344,certiified_cuti,,Ugh won't they hurry up nd legalize weed iim pretty sure they kno why we buy dutches
3345,Legalize_Weed_,,"Smoke and get wiser.. Smoke the marijuana nd join ""The #IdontGiveAFucK Group"""
3346,FrankieSnape,🗽,RT @ohgoshmace: RT @SteezHarveyBWA: legalize weed nd make ciggereates illegal
3347,TheDreamofFaith,Kuroi uchiha,My thing is why not go ahead nd legalize #weed ... Its a plant its no more deadlier than cigarettes ...if ppl find a way to get high  cont.
3348,Legalize_Weed_,,"Smoke weed, more weed nd so more weed!! Till u can't feel no more!!"
3349,Ann_Pearls_, I'll Be In The Stars,It was the white man that said can we just roll a joint nd forget about it..#legalize weed
3350,ShanRaimer,"Missouri, USA",Watchn family guy nd they try legalize weed nd heck
3351,MikeMoonchild,"Raleigh, NC","the reason why they wont legalize weed is because they already see that it makes us happy and against  war nd the ""man"" doesn't like that"
3352,WhoTFisThisGuy,Jet Life... ✈ #AdaGotMe,“@kudo7140 Obama nd tu legalize weed so meh and my click can smoke til we n a coma”
3353,WhoTfisKudo,Taylor LA.,Obama nd tu legalize weed so meh and my click can smoke til we n a coma
3354,beauty_brwnskin,minding my business,"they jss need to gone head nd legalize weed already , EVERYBODY smoke it lol"
3355,ysltayy,fruit city/Big money texas,If i was president i would legalize weed first nd second.. Nd i would put coke bck in coca cola
3356,__iamElejaBreyl,Divided States of America,wonderin y mah cuzzin bought me a &quot;legalize weed&quot; band nd told me tew wear it in rememberance of (cont) http://t.co/ROXAEBb
3357,Legalize_Weed_,,"Inhale it, hold It in, nd let your brain get so fucking high.. Ha!"
3358,Tookie392,Where ever my mind takes me,Dey shuld legalize weed all over da U.S nd bring down da drinkin limit to 19 to where u can actually buy liquor
3359,DocDRas,DC. ✈ World,"@DopeDistrict as soon as tha feds Really figure shyt out, they gon legalize nd tax weed... &&they gon b outta debt!"
3360,_KrisWithAK,gotham city,@kushFLY thts a 1st yu like one of a few to say legalize weed &nd yu dnt smoke it. #swag
3361,Legalize_Weed_,,"Smoke weed, more weed nd so more weed!! Till u can't feel no more!!"
3362,MeMyselfNdMaryj,the nawf ATL,Fuck the government of america they find a way to piss me of on the daily basis .... Nd have yet to legalize my weed #smh
3363,QUIEtStORM_09,,America shud legalize weed nd have stricter laws on alcohol #justsaying
3364,SamMakhanya_,,@weedfact wel i stand ma gr0und nd say  #legalize_weed gl0baly!
3365,KungFuQuis,Waaay up dere,Legalize weed nd pot heads wont hav nothing to talk to about....aaaaaye lets go do some cocaine
3366,Legalize_Weed_,,"Smoke weed, more weed nd so more weed!! Till u can't feel no more!!"
3367,Doobie007,st augustine. fl,Why sell weed products and paraphanelia nd not legalize weed?? Don't make sense
3368,mrtakinoff,"Texas, Louisiana",@Yung_Light_44 gave his input on why they don't wanna legalize weed nd it wuz very valid
3369,bonbons90,,@BarackObama y dont the government legalize marijuana it will help close the debt..i mean alcohol is worse then weed nd cause more deaths
3370,heymycool,Chasing the #Cool ,i'm saying legalize weed nd tax the fuck out of it. get us out this debt Obama
3371,JayZee_Moet,,"Fact RT @Eve_Nd_Eye @BarackObama JUST LEGALIZE WEED.. AND TAX DIMES FOR 12, LOUD FOR 23 A GRAM AND YOU GOOD MONEY"
3372,Diamond_ND_Ruff,"blink, you might miss me.",RT @danisaurus_: They might as well legalize weed!
3373,Maliekdagreat,The leaf village,#Fuck The gov't nd Obama legalize Weed
3374,Ridge_Boss,"SomewherenotgivingaFUCC, LA",America need to legalize weed nd open da gate fa them essays to beng that yola in... we'll shake bk then
3375,Fml_nawlFyl,"houston, texas",Vote me fa president...I wud will put a stop to men payin child support...nd legalize weed erwhere....
3376,Legalize_Weed_,,Smoking it nd s0 fucking loving it..
3377,Legalize_Weed_,,Smoke my the marijuana nd get high.. Stay up all the weekends nd fly..
3378,Legalize_Weed_,,Marijuana makes me crave food nd sex.. ;)
3379,Legalize_Weed_,,I've got a lot of smoking to do.. What a long fucking day.. About to get high nd tell the world to go nd get fucked..
3380,TheBeautyFullMe,,They trynna legalize weed... Nd Roseanne is running for president???  NW: the view
3381,CHEECH_LOSA,"Houston, Tx",The govt wont legalize weed n da usa bc itll make da world a betta place by bringin it 2gether n peace nd as 1. N thas wat they dont want..
3382,OneWay4_Life,OneWay or Cloud 9,Dey need to go ahead nd legalize weed dey be havin a nigga nd da courtroom so lng make ya wanna take a smoke break nd dis bih
3383,shena_g,Az,Ban cigarettes nd legalize weed even doe I dnt smoke
3384,Legalize_Weed_,,"Only good things happen when u smoke, u relax, sex is fucking great, u eat good stuff, nd u sleep like a baby.. ;)"
3385,Legalize_Weed_,,Annoying bitches! What thy need is a blunt so they can stop bitchin so much nd so they can shut the fuck up..
3386,Legalize_Weed_,,I don't need to be outside to be seeing fireworks.. I just keep on smoking nd getting high as hell
3387,iCherishNu,M.I.A¦¦LaLA Land,Word? RT @Jchop305 I need to live in california first dey legalize weed nd nw restaurants accept foodstamps up there
3388,Jchop305,"North Miami, FL ",I need to live in california first dey legalize weed nd nw restaurants accept foodstamps up there
3389,UPinBABYBOOM,NY State Of Mind,How the fuck the State is gunna legalize Weed nd then the Federal Government is gunna come in nd arrest niggas for it... #str8Bullshyt
3390,imatter_Me,Bahrain,@5aliji Will U Legalize weed?? FYI I won't contribute in #Fake_ND until U promise  @Msa6lhum
3391,_youngKEYS,,they needa gone head nd legalize weed...
3392,__trueBOSSETTE,,they jus needa gone nd legalize weed! errybody gone smoke eitha way so damnn whats tha prollem !?
3393,Mecca_Starr,"Brooklyn, NY","Y do ya'll want the gov't to legalize weed? U kno dey gonna tamper wit it, the cost gonna up nd its a wrap for the weed sellers"
3394,Legalize_Weed_,,Till you feel numb nd can't feel no pain..
3395,Legalize_Weed_,,"I'm exhausted! It's been a l0ng day.. Time to grab my snacks, lay down, turn on the tv, nd smoke a blunt.. Idk what I'd do w/o my weed."
3396,killa_nockUoff,outta this world,"Come add nd share us like this shxt
#LEGALIZE WEED"
3397,Legalize_Weed_,,"I l0ve My Man, Weed, nd Money $.  Call me greedy! ;)"
3398,Legalize_Weed_,,Don't argue nd fight! Smoke weed nd make love.. ♥
3399,Legalize_Weed_,,"If anyone got a DM from me, please disregard it nd don't click on it.. Someone hacked into my account.. Smh"
3400,KeefThaBuilder,"Los Angeles, CA",dey wont legalize weed n da USA cause da prison system is one of da biggest markets we have nd most da niggas n der 4 mis-use of weed
3401,Legalize_Weed_,,Smoke marijuana nd get HIGH!! ☺
3402,_dukichhh,,they jus needa legalize weed nd my life would be set (: &lt;3 &lt;3 smh
3403,UCdrugs,,RT @Legalize_Weed_ A nice fat blunt before going to sleep nd straight to heaven I go .. Nite nite #Marijuana lov... http://bit.ly/jJrlS7
3404,Legalize_Weed_,,A nice fat blunt before going to sleep nd straight to heaven I go .. Nite nite #Marijuana lovers.. ;)
3405,IAM_HarveyD,Tyler Texas 🌹🍊,#wakemeup wHen Texas legalize weed see How it boost da econmy nd lower crime rate
3406,STILLSKINNI,"Baltimore, MD","Ima run for President, nd legalize #weed"
3407,PurpleeMisses,"Baltimore, MD",#letsbereal stop tryna legalize weed.! yu wont be able tuh get ah L fah 5 no mor.! they will put taxes ah age limit nd filters on it.!
3408,iyshaaaa,Las Vegas,lol they cut up on the radio tlkin bout they wanna legalize #weed nd #prostitutes lol
3409,VIVica_NOnotFox,"Here, there, everywhere!",so im watchin family guy nd brian tryin to legalize weed LLS
3410,T00C0Ld,In da clouds,Dey needa hurry up nd legalize weed cuz I'm tired of dealing wit drug dealers
3411,JustAdazya,"Cleveland, OH",@KayBanksPhs Smh You Gotta Be On It . Lets Legalize Weed &nd Um Um Free Rights Too Fuck Where Ever &nd Um Lol Crap Like That !
3412,OMGBG_ItsChris,...  On My Own,"#ihate people that talk shit abt weed. Like wtf, it hasn't killed any1, nd watchin tv kills more braincells #StupidPeople #StuckUp #Legalize"
3413,_Salute_A_6oSS_,Blava,"""@VaeeG:  #SinceBinLadenIsDead can Obama go ahead nd legalize weed?"""
3414,Smoke_Suin, ✈ ✈ on a flight ✈ ✈,RT @VaeeG #SinceBinLadenIsDead can Obama go ahead nd legalize weed?
3415,VaeeG,Atlanta,#SinceBinLadenIsDead can Obama go ahead nd legalize weed?
3416,pinkskypnk,"Birmingham, England",@Legalize_Weed loooooool yes it is! Nd I'm buzzzing! U?
3417,NayBreezy918,New York,@CBreezyJunkie LMFAO!!! ROTFL!!! word put tha media in jail 2 4 bashing him nd shit. nd go ahead nd legalize weed lmao Asia4President
3418,KwandiwePotelwa,"East London, South Africa",I wud vote 4 any political party that wud legalize weed nd let pupils carry alcohol 2 skul
3419,UtWeetiReadlol,Lost In My Own World,#ifitwasuptome the drinkn age wuld b 18 nd weed wuld b legalize
3420,B_R_I_T_T_23,cloudsofLA⛅,"#ifitwasuptome id be president...legalize weed, lower the drinkin nd smokin age, nd be makin millions $$$  lls"
3421,iLoveKnique,"Los Angeles, CA ","#IfItWasUpToMe weed will be legalize &nd free but i will not smoke it, its jus for the people who loves it"
3422,MikeMcFaddenNON,"New Jersey, USA","They should legalize weed & build laws around it. Like its against the law to be high in court, school, nd work lol"
3423,reallyanastasia,Chicagoan til Chicago ends. ,they need to just gone head nd legalize the shit .. cuz we aint plannin to stop blowin no time soon .. weed get yu rite. lbs #happy420.
3424,juss_amazing,The Carolinas,"#ECU is supporting 4/20.booths making shirts to support smoking, raffle to win bowl, nd a march to legalize weed at 2:30! I love my school!"
3425,juss_amazing,The Carolinas,"#ECU is g 4/20.booths making shirts to support smoking, raffle to win bowl, nd a march to legalize weed at 2:30! I love my school!"
3426,HalfPintAsh_,Not on Earth,Ha ha I got my I love weed shirt nd my legalize weed wrist band on . #420attire
3427,iamsizla,Rastafari kingdom,"Junky""@hardyreeny: Wen wuld dey eva legalize 'weed' nd 'skunk' in ds 4kn country sef...cc@demobizz@darealStunna@dareyakerele@maddoskillz"""
3428,demobizz,Pursuit of Happiness 💎,Soon cme RT@hardyreeny: Wen wuld dey eva legalize 'weed' nd 'skunk' in ds 4kn country sef..cc@demobizz@darealStunna@dareyakerele@maddoskillz
3429,DoobiesNCookies,⛪,"So they can legalize cigarettes sumn that kills buh wont legalize weed nd outta all sins they tlk bout bein gay the most, backward ass world"
3430,_tonktrippin,houston,"Everybody kno why ppl buy gars nd papers so why wont they jus legalize weed already, ion gt it"
3431,ItsDezzWhite,Wherever laughter is accepted,they got drinks tht hype u up now anti-nrgy drinks that slow u dwn #WTH jus legalize cocaine nd weed nd we can drink water #imjustsaying
3432,MOO5E_,"El Paso, Tx",I have one stupid add friend. He think we should legalize weed . nd if we do so our economy will do better &lt;------- #idiot
3433,playboyLfc,Oduduwa nation,Baby its not easy to adore nd care 4 weed we all love it. Legalize 2 day
3434,s1dbee,"NY, NY USA","RT @m_EYE_nd: @s1dbee Like Tosh says, I hope they legalize weed so pot heads have nothing to talk ... http://kvs.co/5kEU"
3435,ItsDezzWhite,Wherever laughter is accepted,1st it was drinks tht hypd u up now its anti-nrgy drnks that slow u dwn WTH jus legalize cocaine nd weed nd we can drink water #imjustsaying
3436,SPITONMYTWAT,,"Pussy money weed is all I need, smoking dat haze inhaling trees, legalize weed to end corruption nd greed"
3437,__OsmosisJones,Spooning W/ Oprah Winfery,Obama Need 2 Hurry Up Nd Legalize Weed I Know He Thought About It Llsss
3438,pinkskypnk,"Birmingham, England",@Legalize_Weed :o nd now ur lying to me??? *hand to face in shock*
3439,YungRome22,Flim Room ,The east coast needs to get hip nd legalize weed lol
3440,slarkovich4_3,,Medical weed on par with viagra in sales nd its only legal in 15 states...revenue of 1.7 billion...legalize it nd help da economy out
3441,slobaba,,Lolll RT @Da_prospect: #NigerianPresidentialDebate wat d masses want is electricity nd a president dat will legalize weed
3442,Da_prospect,Anywhere,#NigerianPresidentialDebate wat d masses want is electricity nd a president dat will legalize weed
3443,Kapz86,,#LiesToldOnTwitter lol :p RT @ZerosLilFreak: @Legalize_Weed ok nd so does mines
3444,moneymakinmajik,,Jamaica needs to legalize weed nd make it be tht frm u hav ur license u free to bun weed ANYWHERE #iswear
3445,demobizz,Pursuit of Happiness 💎,Never under estimate urslf dats y u nid 2 get high everyday....legalize weed 2day..nd dere will b a better Nigeria
3446,Ego_Trippin15,"Louisville, KY",so the teacher asked us what a topic we want to write about nd this nigga holla legalize weed lmao
3447,Color_Me_Real,EVERYWHERE ,"I love starting my week off with good news, nd no I'm not talking bout them trying to legalize weed in Ct. "
3448,shootin_NdaGYM,IG: Shootin_NdaGYM,they might as well legalize weed...everybody nd their mama smoke it anyway
3449,NoLuv_FoeRatz,on the gram __FvckDaFame,mke my life easier nd legalize weed  #bitches
3450,DreadsLeftNappy,Broward,They could never make me president..I'll make white people think its ok to sell weed nd legalize that shit in a jiffy
3451,pinkskypnk,"Birmingham, England",@Legalize_Weed yayeee :) hope you miss me a little *drizzy voice* nd my days absolutely dead *hides face* I missed uni AGAIN smh. Urz?
3452,scammnewton,💔,fxck a recession. legalize marijuana 'nd fix the economy! its tht simple! SHIT!! everybody done smoked a lil weed. aint nun wrong with it.
3453,LadyyTink_Orig,D (M) V ,#IDontUnderstandWhy Dey Hve Weed Nd Wont Legalize It #Stupid
3454,NickiJMonroe,"ÜT: 43.779007,-79.541321",@Legalize_Weed lol exactly nd lots of pervs and twitter stalkers too
